id,player,runs_scored,batting_strike_rate,wickets_taken,bowling_strike_rate,player_of_match
1082615,Rashid Khan,0,0.0,2.0,12.0,no
1082615,B Kumar,0,0.0,1.0,25.0,no
1082615,Bipul Sharma,0,0.0,1.0,24.0,no
1082616,HM Amla,65,162.5,0.0,0.0,yes
1082616,KD Karthik,58,131.8181818181818,0.0,0.0,no
1082616,AR Patel,68,200.0,4.0,12.0,no
1082616,AJ Tye,22,183.3333333333333,2.0,12.0,no
1082616,KC Cariappa,0,0.0,2.0,12.0,no
1082617,SP Narine,34,200.0,0.0,0.0,no
1082617,CR Woakes,36,85.71428571428571,6.0,4.333333333333333,no
1082617,MK Pandey,15,93.75,0.0,0.0,no
1082617,C de Grandhomme,0,0.0,3.0,3.333333333333333,no
1082617,NM Coulter-Nile,2,66.66666666666666,3.0,7.0,yes
1082618,RG Sharma,58,148.71794871794873,0.0,0.0,no
1082618,RA Tripathi,45,145.16129032258064,0.0,0.0,no
1082618,AM Rahane,38,118.75,0.0,0.0,no
1082618,JD Unadkat,0,0.0,3.0,8.333333333333334,no
1082618,BA Stokes,17,141.66666666666669,2.0,12.5,yes
1082618,JJ Bumrah,0,0.0,2.0,12.0,no
1082620,RV Uthappa,87,185.1063829787234,0.0,0.0,yes
1082620,G Gambhir,62,134.7826086956522,0.0,0.0,no
1082620,SPD Smith,51,137.83783783783784,0.0,0.0,no
1082620,Kuldeep Yadav,0,0.0,2.0,12.0,no
1082620,DT Christian,16,266.66666666666663,1.0,26.0,no
1082620,JD Unadkat,0,0.0,1.0,19.0,no
1082621,AJ Finch,72,211.76470588235296,0.0,0.0,no
1082621,SK Raina,34,113.33333333333331,0.0,0.0,no
1082621,P Negi,32,168.42105263157893,1.0,13.0,no
1082621,AJ Tye,0,0.0,3.0,8.0,yes
1082621,Ankit Soni,0,0.0,2.0,9.5,no
1082621,JP Faulkner,0,0.0,2.0,9.0,no
1082622,G Gambhir,71,136.53846153846155,0.0,0.0,yes
1082622,SV Samson,60,157.89473684210526,0.0,0.0,no
1082622,RV Uthappa,59,178.78787878787878,0.0,0.0,no
1082622,NM Coulter-Nile,0,0.0,3.0,8.0,no
1082622,K Rabada,0,0.0,2.0,10.5,no
1082622,SP Narine,4,100.0,2.0,12.5,no
1082623,SE Marsh,84,168.0,0.0,0.0,no
1082623,S Dhawan,77,160.41666666666669,0.0,0.0,no
1082623,KS Williamson,54,200.0,0.0,0.0,no
1082623,A Nehra,0,0.0,3.0,8.0,no
1082623,S Kaul,0,0.0,3.0,8.333333333333334,no
1082623,B Kumar,0,0.0,2.0,12.0,no
1082624,V Kohli,55,114.58333333333331,0.0,0.0,no
1082624,SPD Smith,45,140.625,0.0,0.0,no
1082624,MK Tiwary,44,125.71428571428572,0.0,0.0,no
1082624,Imran Tahir,0,0.0,3.0,8.0,no
1082624,LH Ferguson,0,0.0,3.0,8.333333333333334,yes
1082624,DT Christian,0,0.0,1.0,24.0,no
1082625,PA Patel,70,159.0909090909091,0.0,0.0,no
1082625,Ishan Kishan,48,137.14285714285714,0.0,0.0,no
1082625,KH Pandya,29,145.0,3.0,8.333333333333334,yes
1082625,Basil Thampi,2,50.0,4.0,6.0,no
1082625,JP Faulkner,21,77.77777777777779,4.0,7.25,no
1082625,JJ Bumrah,0,0.0,3.0,11.333333333333334,no
1082626,MJ Guptill,50,185.1851851851852,0.0,0.0,no
1082626,CJ Anderson,18,72.0,0.0,0.0,no
1082626,HM Amla,16,80.0,0.0,0.0,no
1082626,Sandeep Sharma,0,0.0,4.0,6.5,yes
1082626,AR Patel,0,0.0,2.0,13.0,no
1082626,VR Aaron,0,0.0,2.0,6.0,no
1082627,DA Warner,126,213.55932203389835,0.0,0.0,yes
1082627,RV Uthappa,53,189.28571428571428,0.0,0.0,no
1082627,KS Williamson,40,160.0,0.0,0.0,no
1082627,B Kumar,0,0.0,2.0,12.0,no
1082627,CR Woakes,6,200.0,2.0,12.5,no
1082627,Mohammed Siraj,0,0.0,2.0,12.0,no
1082628,RG Sharma,56,151.35135135135135,0.0,0.0,yes
1082628,AB de Villiers,43,159.25925925925927,0.0,0.0,no
1082628,P Negi,70,152.17391304347828,6.0,8.0,no
1082628,MJ McClenaghan,0,0.0,4.0,6.0,no
1082628,KH Pandya,2,100.0,2.0,12.5,no
1082629,BA Stokes,103,163.4920634920635,0.0,0.0,yes
1082629,BB McCullum,45,166.66666666666669,0.0,0.0,no
1082629,Ishan Kishan,31,129.16666666666669,0.0,0.0,no
1082629,Imran Tahir,0,0.0,4.0,6.0,no
1082629,JD Unadkat,0,0.0,4.0,5.75,no
1082629,Basil Thampi,2,40.0,2.0,12.5,no
1082630,Yuvraj Singh,70,170.73170731707316,0.0,0.0,no
1082630,CJ Anderson,41,170.83333333333331,0.0,0.0,no
1082630,KK Nair,39,195.0,0.0,0.0,no
1082630,Mohammed Shami,0,0.0,2.0,12.5,yes
1082630,Mohammed Siraj,0,0.0,2.0,12.0,no
1082630,A Mishra,0,0.0,1.0,25.0,no
1082631,RA Tripathi,93,178.84615384615387,0.0,0.0,yes
1082631,MK Pandey,37,115.625,0.0,0.0,no
1082631,C de Grandhomme,36,189.4736842105263,0.0,0.0,no
1082631,CR Woakes,1,33.33333333333333,3.0,8.0,no
1082631,DT Christian,9,90.0,2.0,9.0,no
1082631,JD Unadkat,0,0.0,2.0,12.0,no
1082632,RR Pant,97,225.5813953488372,0.0,0.0,yes
1082632,SK Raina,77,179.06976744186048,0.0,0.0,no
1082632,KD Karthik,65,191.1764705882353,0.0,0.0,no
1082632,K Rabada,0,0.0,3.0,8.0,no
1082632,PJ Cummins,0,0.0,2.0,12.0,no
1082632,Basil Thampi,0,0.0,1.0,27.0,no
1082633,Mandeep Singh,46,115.0,0.0,0.0,no
1082633,AR Patel,76,223.52941176470588,6.0,6.0,no
1082633,M Vohra,25,89.28571428571429,0.0,0.0,no
1082633,Sandeep Sharma,0,0.0,3.0,8.0,yes
1082633,A Choudhary,4,66.66666666666666,2.0,12.0,no
1082634,Yuvraj Singh,47,109.30232558139534,0.0,0.0,no
1082634,DA Warner,40,117.64705882352942,0.0,0.0,no
1082634,BA Stokes,78,156.0,6.0,8.333333333333334,no
1082634,JD Unadkat,0,0.0,5.0,4.8,yes
1082634,S Kaul,0,0.0,4.0,6.25,no
1082635,LMP Simmons,66,153.48837209302326,0.0,0.0,yes
1082635,KA Pollard,63,180.0,0.0,0.0,no
1082635,HH Pandya,29,207.1428571428572,0.0,0.0,no
1082635,Harbhajan Singh,0,0.0,3.0,8.0,no
1082635,KV Sharma,0,0.0,3.0,7.666666666666667,no
1082635,SL Malinga,0,0.0,2.0,6.0,no
1082636,TM Head,75,159.5744680851064,0.0,0.0,no
1082636,SP Narine,108,317.6470588235294,4.0,12.0,yes
1082636,Mandeep Singh,52,120.93023255813952,0.0,0.0,no
1082636,UT Yadav,0,0.0,3.0,8.333333333333334,no
1082636,P Negi,5,166.66666666666669,2.0,9.5,no
1082637,HM Amla,104,173.33333333333334,0.0,0.0,no
1082637,DR Smith,74,189.74358974358967,0.0,0.0,yes
1082637,SE Marsh,58,134.88372093023256,0.0,0.0,no
1082637,Sandeep Sharma,0,0.0,2.0,12.5,no
1082637,Basil Thampi,0,0.0,1.0,24.0,no
1082637,DS Kulkarni,0,0.0,1.0,26.0,no
1082638,RG Sharma,67,148.88888888888889,0.0,0.0,no
1082638,S Dhawan,62,134.7826086956522,0.0,0.0,yes
1082638,MC Henriques,44,125.71428571428572,0.0,0.0,no
1082638,S Kaul,0,0.0,3.0,8.0,no
1082638,B Kumar,0,0.0,2.0,13.5,no
1082638,JJ Bumrah,0,0.0,1.0,20.0,no
1082639,CA Lynn,84,161.53846153846155,0.0,0.0,no
1082639,GJ Maxwell,44,176.0,0.0,0.0,no
1082639,WP Saha,38,115.15151515151516,0.0,0.0,no
1082639,CR Woakes,8,133.33333333333331,2.0,12.5,no
1082639,Kuldeep Yadav,0,0.0,2.0,9.5,no
1082639,MJ Henry,0,0.0,2.0,9.0,no
1082640,SS Iyer,96,168.42105263157893,0.0,0.0,yes
1082640,AJ Finch,69,176.9230769230769,0.0,0.0,no
1082640,KD Karthik,40,142.85714285714286,0.0,0.0,no
1082640,JP Faulkner,14,175.0,3.0,8.0,no
1082640,Basil Thampi,0,0.0,2.0,11.5,no
1082640,Mohammed Shami,4,200.0,2.0,13.0,no
1082641,WP Saha,93,169.0909090909091,0.0,0.0,yes
1082641,LMP Simmons,59,184.375,0.0,0.0,no
1082641,KA Pollard,50,208.3333333333333,0.0,0.0,no
1082641,MM Sharma,0,0.0,2.0,12.0,no
1082641,AR Patel,19,146.15384615384613,1.0,18.0,no
1082641,GJ Maxwell,47,223.80952380952385,1.0,12.0,no
1082642,KK Nair,64,142.22222222222223,0.0,0.0,yes
1082642,MK Tiwary,60,133.33333333333331,0.0,0.0,no
1082642,SPD Smith,38,118.75,0.0,0.0,no
1082642,JD Unadkat,0,0.0,3.0,8.0,no
1082642,BA Stokes,33,132.0,2.0,13.5,no
1082642,Mohammed Shami,2,50.0,2.0,13.0,no
1082643,DA Warner,69,132.69230769230768,0.0,0.0,no
1082643,V Shankar,63,143.1818181818182,0.0,0.0,no
1082643,Ishan Kishan,61,152.5,0.0,0.0,no
1082643,Mohammed Siraj,0,0.0,4.0,6.0,yes
1082643,Rashid Khan,0,0.0,3.0,8.0,no
1082643,B Kumar,0,0.0,2.0,10.5,no
1082644,AT Rayudu,63,170.27027027027026,0.0,0.0,yes
1082644,SS Tiwary,52,120.93023255813952,0.0,0.0,no
1082644,MK Pandey,33,100.0,0.0,0.0,no
1082644,HH Pandya,1,50.0,2.0,12.0,no
1082644,R Vinay Kumar,0,0.0,2.0,10.0,no
1082644,TA Boult,5,62.5,2.0,13.0,no
1082645,AM Rahane,34,100.0,0.0,0.0,no
1082645,RA Tripathi,28,140.0,0.0,0.0,no
1082645,AR Patel,22,110.0,1.0,12.0,no
1082645,SN Thakur,0,0.0,3.0,8.666666666666666,no
1082645,A Zampa,0,0.0,2.0,11.5,no
1082645,DT Christian,0,0.0,2.0,6.0,no
1082646,V Kohli,58,128.88888888888889,0.0,0.0,no
1082646,CH Gayle,48,126.3157894736842,0.0,0.0,no
1082646,RR Pant,45,132.35294117647058,0.0,0.0,no
1082646,HV Patel,0,0.0,3.0,8.333333333333334,yes
1082646,P Negi,13,260.0,3.0,4.0,no
1082646,PJ Cummins,7,233.3333333333333,2.0,13.0,no
1082647,MK Tiwary,58,120.83333333333331,0.0,0.0,no
1082647,AM Rahane,56,130.2325581395349,0.0,0.0,no
1082647,PA Patel,52,130.0,0.0,0.0,no
1082647,SN Thakur,0,0.0,4.0,6.25,no
1082647,Washington Sundar,0,0.0,3.0,8.0,yes
1082647,JD Unadkat,0,0.0,1.0,24.0,no
1082648,DA Warner,37,105.71428571428572,0.0,0.0,no
1082648,G Gambhir,32,168.42105263157893,0.0,0.0,no
1082648,KS Williamson,24,92.3076923076923,0.0,0.0,no
1082648,NM Coulter-Nile,0,0.0,3.0,8.0,yes
1082648,B Kumar,0,0.0,2.0,3.0,no
1082648,UT Yadav,0,0.0,2.0,12.5,no
1082649,KH Pandya,45,150.0,0.0,0.0,no
1082649,SA Yadav,31,124.0,0.0,0.0,no
1082649,IR Jaggi,28,90.32258064516128,0.0,0.0,no
1082649,KV Sharma,0,0.0,4.0,6.25,yes
1082649,JJ Bumrah,0,0.0,3.0,6.0,no
1082649,MG Johnson,0,0.0,2.0,13.0,no
1082650,SPD Smith,51,102.0,0.0,0.0,no
1082650,KH Pandya,47,123.6842105263158,0.0,0.0,yes
1082650,AM Rahane,44,115.78947368421052,0.0,0.0,no
1082650,MG Johnson,13,92.85714285714286,4.0,6.0,no
1082650,A Zampa,0,0.0,2.0,12.5,no
1082650,DT Christian,4,200.0,2.0,13.0,no
1136561,DJ Bravo,68,226.66666666666663,0.0,0.0,yes
1136561,SA Yadav,43,148.27586206896552,0.0,0.0,no
1136561,KH Pandya,41,186.3636363636364,0.0,0.0,no
1136561,HH Pandya,22,110.0,3.0,9.0,no
1136561,M Markande,0,0.0,3.0,8.0,no
1136561,SR Watson,16,114.28571428571428,2.0,12.5,no
1136562,G Gambhir,55,130.95238095238096,0.0,0.0,no
1136562,KL Rahul,51,318.75,0.0,0.0,yes
1136562,KK Nair,50,151.5151515151515,0.0,0.0,no
1136562,MM Sharma,0,0.0,2.0,12.0,no
1136562,Mujeeb Ur Rahman,0,0.0,2.0,12.5,no
1136562,AJ Tye,0,0.0,1.0,26.0,no
1136563,SP Narine,50,263.15789473684214,1.0,24.0,yes
1136563,AB de Villiers,44,191.30434782608697,0.0,0.0,no
1136563,BB McCullum,43,159.25925925925927,0.0,0.0,no
1136563,CR Woakes,5,100.0,3.0,8.666666666666666,no
1136563,N Rana,34,136.0,2.0,3.0,no
1136563,R Vinay Kumar,6,200.0,2.0,6.0,no
1136564,S Dhawan,78,136.8421052631579,0.0,0.0,yes
1136564,SV Samson,49,116.66666666666669,0.0,0.0,no
1136564,KS Williamson,36,102.85714285714285,0.0,0.0,no
1136564,S Kaul,0,0.0,3.0,8.333333333333334,no
1136564,B Kumar,0,0.0,2.0,13.5,no
1136564,Shakib Al Hasan,0,0.0,2.0,12.0,no
1136565,AD Russell,88,244.44444444444449,0.0,0.0,no
1136565,SW Billings,56,243.47826086956525,0.0,0.0,yes
1136565,SR Watson,84,221.0526315789474,6.0,8.666666666666666,no
1136565,TK Curran,2,40.0,2.0,9.0,no
1136565,Harbhajan Singh,0,0.0,1.0,12.0,no
1136566,AM Rahane,45,112.5,0.0,0.0,no
1136566,SV Samson,37,168.1818181818182,0.0,0.0,yes
1136566,JC Buttler,29,161.11111111111111,0.0,0.0,no
1136566,S Nadeem,0,0.0,3.0,8.0,no
1136566,B Laughlin,0,0.0,2.0,6.0,no
1136566,JD Unadkat,0,0.0,1.0,12.0,no
1136567,S Dhawan,45,160.71428571428572,0.0,0.0,no
1136567,DJ Hooda,32,128.0,0.0,0.0,no
1136567,E Lewis,29,170.58823529411765,0.0,0.0,no
1136567,M Markande,6,200.0,4.0,6.0,no
1136567,Mustafizur Rahman,0,0.0,3.0,8.0,no
1136567,B Stanlake,5,250.0,2.0,12.5,no
1136568,AB de Villiers,57,142.5,0.0,0.0,no
1136568,KL Rahul,47,156.66666666666666,0.0,0.0,no
1136568,Q de Kock,45,132.35294117647058,0.0,0.0,no
1136568,UT Yadav,0,0.0,3.0,8.0,yes
1136568,AJ Tye,7,100.0,2.0,12.5,no
1136568,CR Woakes,1,50.0,2.0,11.5,no
1136569,JJ Roy,91,171.69811320754718,0.0,0.0,yes
1136569,SA Yadav,53,165.625,0.0,0.0,no
1136569,E Lewis,48,171.42857142857142,0.0,0.0,no
1136569,DT Christian,0,0.0,2.0,9.0,no
1136569,KH Pandya,11,110.0,2.0,9.0,no
1136569,R Tewatia,0,0.0,2.0,12.5,no
1136570,KS Williamson,50,113.63636363636364,0.0,0.0,no
1136570,CA Lynn,49,144.11764705882354,0.0,0.0,no
1136570,KD Karthik,29,107.40740740740742,0.0,0.0,no
1136570,B Kumar,0,0.0,3.0,8.666666666666666,no
1136570,B Stanlake,0,0.0,2.0,12.0,yes
1136570,SP Narine,9,90.0,2.0,12.5,no
1136571,SV Samson,92,204.44444444444443,0.0,0.0,yes
1136571,V Kohli,57,190.0,0.0,0.0,no
1136571,Mandeep Singh,47,188.0,0.0,0.0,no
1136571,CR Woakes,0,0.0,2.0,13.0,no
1136571,S Gopal,0,0.0,2.0,12.0,no
1136571,YS Chahal,0,0.0,2.0,12.5,no
1136572,MS Dhoni,79,179.54545454545453,0.0,0.0,no
1136572,CH Gayle,63,190.9090909090909,0.0,0.0,yes
1136572,AT Rayudu,49,140.0,0.0,0.0,no
1136572,AJ Tye,3,75.0,2.0,12.5,no
1136572,Imran Tahir,0,0.0,2.0,12.0,no
1136572,SN Thakur,0,0.0,2.0,9.0,no
1136573,N Rana,59,168.57142857142858,0.0,0.0,yes
1136573,GJ Maxwell,47,213.63636363636363,0.0,0.0,no
1136573,RR Pant,43,165.3846153846154,0.0,0.0,no
1136573,Kuldeep Yadav,0,0.0,3.0,6.666666666666667,no
1136573,R Tewatia,1,50.0,3.0,6.0,no
1136573,SP Narine,1,25.0,3.0,6.0,no
1136574,RG Sharma,94,180.7692307692308,0.0,0.0,yes
1136574,V Kohli,92,148.38709677419354,0.0,0.0,no
1136574,E Lewis,65,154.76190476190476,0.0,0.0,no
1136574,CJ Anderson,0,0.0,3.0,8.666666666666666,no
1136574,KH Pandya,15,125.0,3.0,8.333333333333334,no
1136574,JJ Bumrah,0,0.0,2.0,12.5,no
1136575,RV Uthappa,48,133.33333333333331,0.0,0.0,no
1136575,DJM Short,44,102.32558139534883,0.0,0.0,no
1136575,KD Karthik,42,182.6086956521739,0.0,0.0,no
1136575,K Gowtham,12,171.42857142857142,2.0,12.0,no
1136575,N Rana,35,129.62962962962962,2.0,6.0,yes
1136575,Shivam Mavi,0,0.0,2.0,13.5,no
1136576,CH Gayle,104,165.07936507936506,0.0,0.0,yes
1136576,MK Pandey,57,135.71428571428572,0.0,0.0,no
1136576,KS Williamson,54,131.70731707317074,0.0,0.0,no
1136576,AJ Tye,0,0.0,2.0,12.0,no
1136576,MM Sharma,0,0.0,2.0,12.5,no
1136576,B Kumar,0,0.0,1.0,25.0,no
1136577,SR Watson,106,185.96491228070167,1.0,19.0,yes
1136577,SK Raina,46,158.6206896551724,0.0,0.0,no
1136577,BA Stokes,45,121.62162162162164,0.0,0.0,no
1136577,S Gopal,8,80.0,3.0,8.333333333333334,no
1136577,B Laughlin,0,0.0,2.0,13.5,no
1136577,DJ Bravo,24,150.0,2.0,7.0,no
1136578,CA Lynn,74,180.4878048780488,0.0,0.0,no
1136578,CH Gayle,62,163.1578947368421,0.0,0.0,no
1136578,KL Rahul,60,222.22222222222223,0.0,0.0,yes
1136578,AJ Tye,0,0.0,2.0,13.0,no
1136578,BB Sran,0,0.0,2.0,13.0,no
1136578,Mujeeb Ur Rahman,0,0.0,2.0,12.5,no
1136579,AB de Villiers,90,230.7692307692308,0.0,0.0,yes
1136579,RR Pant,85,177.08333333333331,0.0,0.0,no
1136579,SS Iyer,52,167.74193548387098,0.0,0.0,no
1136579,YS Chahal,0,0.0,2.0,9.5,no
1136579,CJ Anderson,15,115.38461538461536,1.0,6.0,no
1136579,GJ Maxwell,4,66.66666666666666,1.0,13.0,no
1136580,KS Williamson,84,164.70588235294116,0.0,0.0,no
1136580,AT Rayudu,79,213.51351351351352,0.0,0.0,yes
1136580,SK Raina,54,125.5813953488372,0.0,0.0,no
1136580,DL Chahar,0,0.0,3.0,8.0,no
1136580,B Kumar,0,0.0,1.0,18.0,no
1136580,DJ Bravo,0,0.0,1.0,18.0,no
1136581,SA Yadav,72,153.19148936170214,0.0,0.0,no
1136581,Ishan Kishan,58,138.0952380952381,0.0,0.0,no
1136581,SV Samson,52,133.33333333333331,0.0,0.0,no
1136581,JC Archer,8,88.88888888888889,3.0,8.0,yes
1136581,DS Kulkarni,0,0.0,2.0,13.0,no
1136581,HH Pandya,4,200.0,2.0,8.5,no
1136582,SS Iyer,57,126.66666666666666,0.0,0.0,no
1136582,KK Nair,34,106.25,0.0,0.0,no
1136582,DA Miller,26,136.8421052631579,0.0,0.0,no
1136582,LE Plunkett,0,0.0,3.0,8.333333333333334,no
1136582,AJ Tye,3,33.33333333333333,2.0,13.0,no
1136582,AS Rajpoot,0,0.0,2.0,13.0,yes
1136583,SA Yadav,34,89.47368421052632,0.0,0.0,no
1136583,KS Williamson,29,138.0952380952381,0.0,0.0,no
1136583,YK Pathan,29,87.87878787878788,0.0,0.0,no
1136583,MJ McClenaghan,0,0.0,3.0,6.333333333333333,no
1136583,S Kaul,2,22.22222222222222,3.0,8.0,no
1136583,Basil Thampi,3,50.0,2.0,5.5,no
1136584,AT Rayudu,82,154.7169811320755,0.0,0.0,no
1136584,MS Dhoni,70,205.8823529411765,0.0,0.0,yes
1136584,AB de Villiers,68,226.66666666666663,0.0,0.0,no
1136584,DJ Bravo,14,200.0,4.0,6.25,no
1136584,Imran Tahir,0,0.0,2.0,12.0,no
1136584,SN Thakur,0,0.0,2.0,13.0,no
1136585,MK Pandey,54,105.88235294117648,0.0,0.0,no
1136585,KL Rahul,32,123.07692307692308,0.0,0.0,no
1136585,Shakib Al Hasan,28,96.55172413793105,2.0,9.0,no
1136585,AS Rajpoot,8,88.88888888888889,5.0,4.8,yes
1136585,Rashid Khan,0,0.0,3.0,8.0,no
1136585,Basil Thampi,0,0.0,2.0,7.0,no
1136586,SS Iyer,93,232.50000000000003,0.0,0.0,yes
1136586,PP Shaw,62,140.9090909090909,0.0,0.0,no
1136586,AD Russell,44,146.66666666666666,1.0,19.0,no
1136586,A Mishra,0,0.0,3.0,8.0,no
1136586,Avesh Khan,0,0.0,2.0,12.5,no
1136586,GJ Maxwell,27,150.0,2.0,6.0,no
1136587,SK Raina,75,159.5744680851064,0.0,0.0,no
1136587,RG Sharma,56,169.6969696969697,0.0,0.0,yes
1136587,E Lewis,47,109.30232558139534,0.0,0.0,no
1136587,KH Pandya,0,0.0,2.0,12.5,no
1136587,MJ McClenaghan,0,0.0,2.0,12.0,no
1136587,DJ Bravo,0,0.0,1.0,19.0,no
1136588,AM Rahane,65,122.64150943396226,0.0,0.0,no
1136588,KS Williamson,63,146.51162790697674,0.0,0.0,yes
1136588,AD Hales,45,115.38461538461536,0.0,0.0,no
1136588,JC Archer,1,100.0,3.0,8.0,no
1136588,K Gowtham,8,160.0,2.0,12.0,no
1136588,S Kaul,0,0.0,2.0,12.0,no
1136589,V Kohli,68,154.54545454545453,0.0,0.0,no
1136589,CA Lynn,62,119.23076923076924,0.0,0.0,yes
1136589,BB McCullum,38,135.71428571428572,0.0,0.0,no
1136589,AD Russell,0,0.0,3.0,6.666666666666667,no
1136589,Mohammed Siraj,0,0.0,3.0,9.333333333333334,no
1136589,M Ashwin,0,0.0,2.0,12.5,no
1136590,RR Pant,79,175.55555555555554,0.0,0.0,no
1136590,SR Watson,78,195.0,0.0,0.0,yes
1136590,V Shankar,54,174.19354838709677,1.0,15.0,no
1136590,KM Asif,0,0.0,2.0,9.5,no
1136590,RA Jadeja,0,0.0,2.0,12.5,no
1136590,A Mishra,0,0.0,1.0,24.0,no
1136591,HH Pandya,100,119.04761904761904,6.0,6.333333333333333,no
1136591,M Vohra,45,145.16129032258064,0.0,0.0,no
1136591,BB McCullum,37,148.0,0.0,0.0,no
1136591,MJ McClenaghan,0,0.0,2.0,13.0,no
1136591,Mohammed Siraj,0,0.0,2.0,13.5,no
1136592,RR Pant,69,237.93103448275863,0.0,0.0,yes
1136592,JC Buttler,67,257.69230769230774,0.0,0.0,no
1136592,SS Iyer,50,142.85714285714286,0.0,0.0,no
1136592,JD Unadkat,0,0.0,3.0,8.0,no
1136592,TA Boult,0,0.0,3.0,7.0,no
1136592,A Mishra,0,0.0,1.0,12.0,no
1136593,Shubman Gill,57,158.33333333333331,0.0,0.0,no
1136593,KD Karthik,45,250.0,0.0,0.0,no
1136593,MS Dhoni,43,172.0,0.0,0.0,no
1136593,PP Chawla,0,0.0,2.0,12.0,no
1136593,SP Narine,32,160.0,2.0,12.0,yes
1136593,Harbhajan Singh,0,0.0,1.0,18.0,no
1136594,SA Yadav,57,135.71428571428572,0.0,0.0,yes
1136594,CH Gayle,50,125.0,0.0,0.0,no
1136594,KH Pandya,31,258.33333333333337,1.0,6.0,no
1136594,Mujeeb Ur Rahman,0,0.0,2.0,12.5,no
1136594,AJ Tye,0,0.0,1.0,25.0,no
1136594,BCJ Cutting,0,0.0,1.0,18.0,no
1136595,PA Patel,53,129.26829268292684,0.0,0.0,no
1136595,TG Southee,36,138.46153846153845,0.0,0.0,no
1136595,AT Rayudu,32,128.0,0.0,0.0,no
1136595,RA Jadeja,0,0.0,3.0,8.0,yes
1136595,Harbhajan Singh,0,0.0,2.0,12.0,no
1136595,L Ngidi,0,0.0,2.0,12.5,no
1136596,PP Shaw,65,180.5555555555556,0.0,0.0,no
1136596,AD Hales,45,145.16129032258064,0.0,0.0,no
1136596,SS Iyer,44,122.22222222222224,0.0,0.0,no
1136596,Rashid Khan,0,0.0,3.0,8.0,yes
1136596,A Mishra,0,0.0,2.0,12.5,no
1136596,LE Plunkett,0,0.0,1.0,25.0,no
1136597,SA Yadav,59,151.28205128205127,0.0,0.0,no
1136597,RV Uthappa,54,154.2857142857143,0.0,0.0,no
1136597,E Lewis,43,153.57142857142858,0.0,0.0,no
1136597,AD Russell,9,90.0,2.0,6.5,no
1136597,HH Pandya,35,175.0,2.0,12.5,yes
1136597,SP Narine,5,125.0,2.0,12.0,no
1136598,KL Rahul,84,155.55555555555557,0.0,0.0,no
1136598,JC Buttler,51,130.76923076923077,0.0,0.0,no
1136598,KK Nair,31,134.7826086956522,0.0,0.0,no
1136598,AJ Tye,0,0.0,3.0,8.0,no
1136598,Mujeeb Ur Rahman,0,0.0,3.0,8.333333333333334,yes
1136598,AR Patel,4,80.0,1.0,24.0,no
1136599,KS Williamson,56,143.5897435897436,0.0,0.0,yes
1136599,V Kohli,39,130.0,0.0,0.0,no
1136599,Shakib Al Hasan,70,109.375,4.0,12.0,no
1136599,TG Southee,0,0.0,5.0,5.0,no
1136599,Mohammed Siraj,0,0.0,3.0,8.333333333333334,no
1136600,KL Rahul,95,135.71428571428572,0.0,0.0,no
1136600,JC Buttler,82,141.3793103448276,0.0,0.0,yes
1136600,SV Samson,22,122.22222222222224,0.0,0.0,no
1136600,AJ Tye,1,100.0,5.0,4.8,no
1136600,K Gowtham,8,133.33333333333331,2.0,9.5,no
1136600,Mujeeb Ur Rahman,0,0.0,2.0,12.0,no
1136601,Ishan Kishan,62,295.23809523809524,0.0,0.0,yes
1136601,RG Sharma,36,116.12903225806453,0.0,0.0,no
1136601,SA Yadav,36,112.5,0.0,0.0,no
1136601,HH Pandya,19,146.15384615384613,3.0,6.0,no
1136601,KH Pandya,8,400.0,3.0,6.333333333333333,no
1136601,PP Chawla,11,84.61538461538461,3.0,8.0,no
1136602,RR Pant,128,203.1746031746032,0.0,0.0,no
1136602,S Dhawan,92,184.0,0.0,0.0,yes
1136602,KS Williamson,83,156.60377358490567,0.0,0.0,no
1136602,Shakib Al Hasan,0,0.0,2.0,12.0,no
1136602,B Kumar,0,0.0,1.0,25.0,no
1136602,HV Patel,24,141.1764705882353,1.0,24.0,no
1136603,JC Buttler,95,158.33333333333331,0.0,0.0,yes
1136603,SK Raina,52,148.57142857142858,0.0,0.0,no
1136603,SR Watson,39,125.80645161290325,0.0,0.0,no
1136603,DJ Bravo,1,100.0,2.0,11.5,no
1136603,JC Archer,0,0.0,2.0,15.0,no
1136603,BA Stokes,11,157.14285714285714,1.0,25.0,no
1136604,SP Narine,75,208.3333333333333,1.0,24.0,yes
1136604,KL Rahul,66,227.5862068965517,0.0,0.0,no
1136604,KD Karthik,50,217.3913043478261,0.0,0.0,no
1136604,AJ Tye,14,140.0,4.0,6.5,no
1136604,AD Russell,31,221.42857142857144,3.0,8.0,no
1136604,M Prasidh Krishna,0,0.0,2.0,13.0,no
1136605,AB de Villiers,72,194.5945945945946,0.0,0.0,yes
1136605,V Kohli,70,175.0,0.0,0.0,no
1136605,RR Pant,61,179.41176470588235,0.0,0.0,no
1136605,TA Boult,0,0.0,2.0,12.0,no
1136605,YS Chahal,0,0.0,2.0,12.0,no
1136605,A Mishra,0,0.0,1.0,25.0,no
1136606,AT Rayudu,100,161.29032258064515,0.0,0.0,yes
1136606,S Dhawan,79,161.22448979591837,0.0,0.0,no
1136606,SR Watson,57,162.85714285714286,0.0,0.0,no
1136606,SN Thakur,0,0.0,2.0,13.5,no
